School,Opponent,Date,Season,AtHome,NeutralLocation,Score,OppScore,Total,Outcome,Spread,Season.Type,GameNumber,PassCmp,PassAtt,PassPct,PassYds,PassTD,RushAtt,RushYds,RushAvg,RushTD,XPM,XPA,XPPercent,FGM,FGA,FGPercent,KickPts,Fum,Int,TotalTO,SeasonRanking,OppSeasonRanking,RankDiff,OppPassCmp,OppPassAtt,OppPassPct,OppPassYds,OppPassTD,OppRushAtt,OppRushYds,OppRushAvg,OppRushTD,OppXPM,OppXPA,OppXPPercent,OppFGM,OppFGA,OppFGPercent,OppKickPts,OppFum,OppInt,OppTotalTO
Southern California,California,2016-10-27,2016-17,1,0,45,24,69,W,21,Regular,8,23.727272727272727,35.36363636363637,67.47272727272728,282.27272727272725,2.727272727272727,39.36363636363637,214.0909090909091,5.354545454545455,1.6363636363636365,4.545454545454546,4.636363636363637,97.72727272727273,1.4545454545454546,2.090909090909091,73.63636363636364,8.909090909090908,0.5454545454545454,0.8181818181818182,1.3636363636363635,12.4,26.0,-13.6,33.4,54.6,61.02,360.4,2.9,36.0,168.5,4.5200000000000005,1.3,4.1,4.1,100.0,2.2,2.6,79.17,10.7,0.3,1.1,1.4
Toledo,Ohio,2016-10-27,2016-17,1,0,26,31,57,L,-5,Regular,8,23.555555555555557,34.666666666666664,67.1888888888889,350.1111111111111,3.6666666666666665,40.0,193.55555555555554,4.800000000000001,1.1111111111111112,4.777777777777778,4.777777777777778,100.0,1.4444444444444444,2.0,72.22222222222223,9.11111111111111,0.4444444444444444,0.6666666666666666,1.1111111111111112,26.0,3.4,22.6,18.181818181818183,34.18181818181818,52.59090909090909,230.54545454545453,1.7272727272727273,39.0,162.8181818181818,3.9272727272727277,1.1818181818181819,2.5454545454545454,2.8181818181818183,91.67272727272729,2.3636363636363638,2.8181818181818183,82.27272727272727,9.636363636363637,0.9090909090909091,0.9090909090909091,1.8181818181818181
Georgia Southern,Appalachian State,2016-10-27,2016-17,1,0,10,34,44,L,-24,Regular,8,10.777777777777779,21.22222222222222,51.388888888888886,139.33333333333334,0.8888888888888888,51.44444444444444,223.0,4.177777777777779,1.5555555555555556,2.4444444444444446,2.5555555555555554,94.44444444444444,1.8888888888888888,2.0,96.30000000000001,8.11111111111111,0.7777777777777778,0.8888888888888888,1.6666666666666667,26.0,26.0,0.0,15.9,26.4,60.5,178.2,0.9,44.6,242.9,5.4,2.2,3.3,3.4,95.0,1.4,2.0,72.5,7.5,0.5,0.7,1.2
Buffalo,Akron,2016-10-27,2016-17,1,0,41,20,61,W,21,Regular,8,18.125,34.375,50.512499999999996,211.0,1.125,39.5,185.375,4.625,1.25,2.375,2.5,95.8375,1.25,2.125,53.125,6.125,0.5,0.875,1.375,26.0,26.0,0.0,17.714285714285715,32.857142857142854,53.1,261.14285714285717,1.8571428571428572,32.285714285714285,129.71428571428572,4.114285714285714,1.1428571428571428,3.4285714285714284,3.5714285714285716,98.41428571428571,1.2857142857142858,1.2857142857142858,100.0,7.285714285714286,0.8571428571428571,1.5714285714285714,2.4285714285714284
South Carolina,Tennessee,2016-10-29,2016-17,1,0,24,21,45,W,3,Regular,8,17.625,29.375,60.8875,196.5,0.75,39.0,159.75,3.8875000000000006,1.5,2.375,2.375,100.0,1.5,2.0,75.0,6.875,0.625,0.25,0.875,26.0,15.23076923076923,10.76923076923077,19.77777777777778,30.88888888888889,64.21111111111111,251.66666666666666,2.0,39.333333333333336,188.44444444444446,4.766666666666667,2.111111111111111,4.444444444444445,4.444444444444445,100.0,1.0,1.4444444444444444,62.96666666666667,7.444444444444445,1.0,1.0,2.0
Southern Mississippi,Marshall,2016-10-29,2016-17,1,0,24,14,38,W,10,Regular,8,21.666666666666668,36.666666666666664,60.04444444444445,294.55555555555554,1.8888888888888888,41.77777777777778,165.33333333333334,3.9666666666666663,1.6666666666666667,3.3333333333333335,3.5555555555555554,93.52222222222223,1.6666666666666667,1.8888888888888888,88.88888888888889,8.333333333333334,1.2222222222222223,1.1111111111111112,2.3333333333333335,26.0,26.0,0.0,25.0,40.57142857142857,61.957142857142856,296.57142857142856,2.4285714285714284,31.857142857142858,96.57142857142857,2.9285714285714284,1.0,3.4285714285714284,3.7142857142857144,91.27142857142857,0.5714285714285714,1.4285714285714286,35.714285714285715,5.142857142857143,0.42857142857142855,1.1428571428571428,1.5714285714285714
Texas,Baylor,2016-10-29,2016-17,1,0,35,34,69,W,1,Regular,8,20.6,32.7,63.529999999999994,256.1,1.8,50.3,251.3,4.99,2.5,3.6,4.0,90.83,1.2,1.8,61.67,7.2,1.0,1.0,2.0,21.25,14.363636363636363,6.886363636363637,19.625,35.625,55.0625,263.0,2.5,52.375,288.875,5.425,2.375,5.0,5.125,97.5,1.25,1.875,79.1625,8.75,0.625,0.875,1.5
Texas A&M,New Mexico State,2016-10-29,2016-17,1,0,52,10,62,W,42,Regular,8,19.5,36.375,53.78750000000001,251.25,1.625,38.625,215.5,5.500000000000001,2.125,3.75,3.75,100.0,1.625,2.25,62.5,8.625,0.875,0.625,1.5,12.636363636363637,26.0,-13.363636363636363,21.857142857142858,38.857142857142854,56.48571428571429,237.28571428571428,2.0,36.714285714285715,153.42857142857142,4.057142857142857,0.7142857142857143,2.0,2.7142857142857144,73.81428571428572,2.0,2.142857142857143,95.24285714285715,8.0,0.8571428571428571,0.2857142857142857,1.1428571428571428
Arizona,Stanford,2016-10-29,2016-17,1,0,10,34,44,L,-24,Regular,8,13.285714285714286,26.857142857142858,49.44285714285714,201.42857142857142,1.2857142857142858,45.42857142857143,218.14285714285714,4.714285714285714,1.8571428571428572,2.857142857142857,2.857142857142857,100.0,1.1428571428571428,1.7142857142857142,82.14285714285714,6.285714285714286,0.42857142857142855,0.7142857142857143,1.1428571428571428,26.0,12.9,13.1,13.6,23.1,59.54,154.8,1.3,41.6,246.5,5.65,2.0,3.3,3.3,100.0,1.7,2.1,81.33,8.4,0.6,0.6,1.2
Wake Forest,Army,2016-10-29,2016-17,1,0,13,21,34,L,-8,Regular,8,15.11111111111111,28.0,55.888888888888886,177.0,1.0,40.77777777777778,165.0,3.9777777777777774,1.4444444444444444,2.5555555555555554,2.5555555555555554,100.0,1.6666666666666667,2.2222222222222223,75.93333333333334,7.555555555555555,0.3333333333333333,1.0,1.3333333333333333,26.0,26.0,0.0,4.375,9.375,49.5875,76.5,0.375,63.375,346.5,5.4875,3.625,3.5,3.625,87.5,0.75,1.5,56.25,5.75,0.875,0.875,1.75
Utah,Washington,2016-10-29,2016-17,1,0,24,31,55,L,-7,Regular,9,15.9,30.8,50.8,207.2,1.0,45.9,210.7,4.589999999999999,1.9,3.0,3.0,100.0,1.7,2.1,85.0,8.1,1.1,0.7,1.8,18.416666666666668,6.866666666666666,11.55,18.9,29.6,64.46,285.7,3.3,36.6,187.4,4.84,1.7,5.4,5.5,98.33,1.4,1.8,83.34,9.6,0.4,0.7,1.1
Texas-San Antonio,North Texas,2016-10-29,2016-17,1,0,31,17,48,W,14,Regular,8,14.5,27.0,54.9625,204.625,1.875,43.125,199.375,4.699999999999999,2.125,3.75,3.75,100.0,1.5,2.125,82.0875,8.25,0.375,0.625,1.0,26.0,26.0,0.0,18.714285714285715,31.571428571428573,58.642857142857146,195.57142857142858,1.1428571428571428,32.42857142857143,145.85714285714286,4.514285714285714,1.7142857142857142,3.142857142857143,3.142857142857143,100.0,0.8571428571428571,1.4285714285714286,64.28571428571429,5.714285714285714,1.0,0.8571428571428571,1.8571428571428572
Virginia,Louisville,2016-10-29,2016-17,1,0,25,32,57,L,-7,Regular,8,21.666666666666668,42.5,50.68333333333334,209.83333333333334,1.1666666666666667,32.666666666666664,119.5,3.6333333333333333,1.0,2.0,2.0,100.0,0.8333333333333334,1.6666666666666667,55.550000000000004,4.5,0.3333333333333333,1.5,1.8333333333333333,26.0,9.066666666666666,16.933333333333334,19.272727272727273,34.0,57.27272727272727,293.90909090909093,2.1818181818181817,41.36363636363637,255.36363636363637,6.236363636363637,3.1818181818181817,5.2727272727272725,5.363636363636363,97.72727272727273,1.4545454545454546,2.0,69.7,9.636363636363637,1.7272727272727273,0.8181818181818182,2.5454545454545454
Wisconsin,Nebraska,2016-10-29,2016-17,1,0,23,17,40,W,6,Regular,8,14.777777777777779,24.11111111111111,60.98888888888889,185.66666666666666,1.1111111111111112,49.44444444444444,221.33333333333334,4.455555555555555,2.3333333333333335,3.2222222222222223,3.4444444444444446,93.52222222222223,1.6666666666666667,2.3333333333333335,78.69999999999999,8.222222222222221,0.4444444444444444,0.5555555555555556,1.0,9.428571428571429,13.5,-4.071428571428571,16.9,31.9,53.68000000000001,231.2,1.4,40.0,160.2,3.9200000000000004,1.7,3.3,3.3,100.0,1.1,1.4,81.67,6.6,0.4,0.7,1.1
South Alabama,Georgia State,2016-10-29,2016-17,1,0,13,10,23,W,3,Regular,8,19.714285714285715,35.42857142857143,55.714285714285715,243.57142857142858,1.0,36.57142857142857,166.0,4.457142857142856,2.0,3.2857142857142856,3.2857142857142856,100.0,0.8571428571428571,1.7142857142857142,47.628571428571426,5.857142857142857,0.42857142857142855,1.2857142857142858,1.7142857142857142,26.0,26.0,0.0,17.666666666666668,31.444444444444443,55.88888888888889,247.33333333333334,1.4444444444444444,29.11111111111111,94.44444444444444,3.0222222222222217,1.0,2.2222222222222223,2.6666666666666665,80.55555555555556,0.8888888888888888,1.6666666666666667,50.0,4.888888888888889,0.6666666666666666,0.8888888888888888,1.5555555555555556
Tulane,Southern Methodist,2016-10-29,2016-17,1,0,31,35,66,L,-4,Regular,8,8.88888888888889,21.77777777777778,38.32222222222222,113.44444444444444,0.6666666666666666,51.333333333333336,260.55555555555554,5.0,2.7777777777777777,3.3333333333333335,3.4444444444444446,88.88888888888889,0.5555555555555556,1.1111111111111112,55.55555555555556,5.0,0.7777777777777778,0.7777777777777778,1.5555555555555556,26.0,26.0,0.0,20.666666666666668,37.44444444444444,54.866666666666674,279.6666666666667,2.111111111111111,42.22222222222222,188.22222222222223,4.411111111111111,1.5555555555555556,3.888888888888889,4.0,96.30000000000001,1.8888888888888888,2.4444444444444446,71.30000000000001,9.555555555555555,0.3333333333333333,1.3333333333333333,1.6666666666666667
San Jose State,Nevada-Las Vegas,2016-10-29,2016-17,1,0,30,24,54,W,6,Regular,9,19.0,32.77777777777778,57.57777777777778,238.66666666666666,1.6666666666666667,37.666666666666664,138.66666666666666,3.7222222222222223,0.8888888888888888,2.2222222222222223,2.4444444444444446,95.36666666666666,1.5555555555555556,1.7777777777777777,83.33333333333333,6.888888888888889,0.5555555555555556,1.6666666666666667,2.2222222222222223,26.0,26.0,0.0,12.375,24.875,48.9,179.875,1.375,46.0,268.5,5.75,2.625,3.625,3.625,100.0,1.75,1.875,93.75,8.875,0.25,0.625,0.875
Texas Christian,Texas Tech,2016-10-29,2016-17,1,0,24,27,51,L,-3,Regular,8,23.454545454545453,39.45454545454545,59.14545454545455,286.3636363636364,1.5454545454545454,37.45454545454545,204.36363636363637,5.245454545454546,2.727272727272727,4.2727272727272725,4.363636363636363,96.97272727272728,1.4545454545454546,2.090909090909091,78.02727272727272,8.636363636363637,0.5454545454545454,1.0,1.5454545454545454,16.5,26.0,-9.5,33.333333333333336,52.666666666666664,63.23333333333332,426.1111111111111,3.2222222222222223,35.0,108.11111111111111,3.111111111111111,1.6666666666666667,4.666666666666667,5.0,94.33333333333333,1.2222222222222223,1.3333333333333333,94.44444444444444,8.333333333333334,0.5555555555555556,0.7777777777777778,1.3333333333333333
Mississippi,Auburn,2016-10-29,2016-17,1,0,29,40,69,L,-11,Regular,8,24.363636363636363,40.36363636363637,61.07272727272727,315.09090909090907,2.090909090909091,36.09090909090909,156.9090909090909,4.327272727272727,1.4545454545454546,3.3636363636363638,3.5454545454545454,94.7,2.0,2.090909090909091,95.45454545454545,9.363636363636363,0.36363636363636365,1.0,1.3636363636363635,16.75,14.625,2.125,15.222222222222221,23.11111111111111,67.6,191.88888888888889,1.2222222222222223,53.44444444444444,293.0,5.311111111111111,2.7777777777777777,3.888888888888889,3.888888888888889,100.0,2.0,2.3333333333333335,82.41111111111111,9.88888888888889,0.7777777777777778,0.4444444444444444,1.2222222222222223
Purdue,Penn State,2016-10-29,2016-17,1,0,24,62,86,L,-38,Regular,8,25.7,45.3,56.989999999999995,277.2,1.8,31.8,108.3,3.1699999999999995,1.2,2.8,2.9,95.0,1.0,1.4,70.0,5.8,0.8,2.2,3.0,26.0,10.666666666666666,15.333333333333334,16.0,27.846153846153847,57.76923076923076,261.2307692307692,1.9230769230769231,38.69230769230769,172.15384615384616,4.161538461538461,2.3846153846153846,4.230769230769231,4.230769230769231,100.0,1.6923076923076923,1.8461538461538463,93.5923076923077,9.307692307692308,0.9230769230769231,0.38461538461538464,1.3076923076923077
Arkansas State,Louisiana-Monroe,2016-10-29,2016-17,1,0,51,10,61,W,41,Regular,7,16.545454545454547,29.0,57.718181818181826,234.0909090909091,1.7272727272727273,39.36363636363637,131.63636363636363,3.190909090909091,1.3636363636363635,3.090909090909091,3.5454545454545454,90.51818181818182,1.0,1.4545454545454546,71.2090909090909,6.090909090909091,0.7272727272727273,0.7272727272727273,1.4545454545454546,26.0,26.0,0.0,17.727272727272727,31.818181818181817,55.48181818181818,206.63636363636363,1.3636363636363635,43.09090909090909,187.27272727272728,4.209090909090909,1.9090909090909092,3.1818181818181817,3.272727272727273,98.18181818181819,0.7272727272727273,1.0909090909090908,63.63636363636363,5.363636363636363,0.45454545454545453,1.2727272727272727,1.7272727272727273
Houston,Central Florida,2016-10-29,2016-17,1,0,31,24,55,W,7,Regular,9,26.8,39.7,67.72,288.4,1.7,45.6,164.3,3.4,2.5,4.3,4.6,95.78,1.2,1.6,80.0,7.9,0.8,1.4,2.2,12.454545454545455,26.0,-13.545454545454545,18.166666666666668,33.333333333333336,53.60833333333334,209.58333333333334,1.0833333333333333,41.416666666666664,151.91666666666666,3.508333333333333,2.0833333333333335,3.1666666666666665,3.3333333333333335,90.0,1.25,1.6666666666666667,79.16666666666667,6.916666666666667,1.0833333333333333,0.75,1.8333333333333333
Illinois,Minnesota,2016-10-29,2016-17,1,0,17,40,57,L,-23,Regular,8,17.0,30.375,55.52499999999999,204.375,1.25,31.125,158.375,4.625,1.625,2.875,2.875,100.0,1.375,1.875,76.0375,7.0,1.0,0.375,1.375,26.0,26.0,0.0,14.272727272727273,25.0,56.83636363636363,178.36363636363637,0.7272727272727273,44.36363636363637,194.0909090909091,4.336363636363636,2.909090909090909,3.6363636363636362,3.727272727272727,96.97272727272728,1.9090909090909092,2.090909090909091,92.42727272727274,9.363636363636363,0.2727272727272727,0.9090909090909091,1.1818181818181819
Indiana,Maryland,2016-10-29,2016-17,1,0,42,36,78,W,6,Regular,8,19.0,33.083333333333336,57.32500000000001,270.1666666666667,1.75,42.25,157.91666666666666,3.5833333333333335,1.4166666666666667,2.75,2.9166666666666665,95.14166666666667,1.1666666666666667,1.9166666666666667,65.27499999999999,6.25,0.9166666666666666,1.3333333333333333,2.25,26.0,26.0,0.0,15.571428571428571,27.857142857142858,56.62857142857142,186.14285714285714,1.1428571428571428,43.42857142857143,235.0,5.328571428571428,2.7142857142857144,3.7142857142857144,3.7142857142857144,100.0,1.1428571428571428,1.7142857142857142,80.94285714285715,7.142857142857143,0.8571428571428571,0.5714285714285714,1.4285714285714286
Iowa State,Kansas State,2016-10-29,2016-17,1,0,26,31,57,L,-5,Regular,8,20.875,34.75,61.775000000000006,280.25,2.0,37.625,184.25,4.9625,1.75,3.5,3.625,93.75,1.625,1.625,100.0,8.375,0.625,0.625,1.25,26.0,26.0,0.0,13.454545454545455,24.181818181818183,57.554545454545455,155.0,0.8181818181818182,42.27272727272727,222.36363636363637,5.199999999999999,2.3636363636363638,3.1818181818181817,3.5454545454545454,91.81818181818181,1.3636363636363635,1.7272727272727273,76.51818181818182,7.2727272727272725,0.36363636363636365,0.45454545454545453,0.8181818181818182
Central Michigan,Kent State,2016-10-29,2016-17,1,0,24,27,51,L,-3,Regular,9,22.0,37.0,60.09166666666667,279.3333333333333,1.8333333333333333,30.75,104.33333333333333,3.316666666666666,1.0833333333333333,2.9166666666666665,3.0,97.91666666666667,0.6666666666666666,1.4166666666666667,58.333333333333336,4.916666666666667,0.6666666666666666,1.1666666666666667,1.8333333333333333,26.0,26.0,0.0,13.5,26.625,52.4375,149.875,1.25,42.375,192.0,4.625,1.375,2.75,2.75,100.0,1.875,2.625,70.85,8.375,0.5,0.625,1.125
Memphis,Tulsa,2016-10-29,2016-17,1,0,30,59,89,L,-29,Regular,8,22.3,35.8,63.470000000000006,291.2,2.5,37.7,160.4,4.300000000000001,1.4,4.0,4.0,100.0,1.9,2.4,75.84,9.7,0.9,0.5,1.4,26.0,26.0,0.0,20.272727272727273,34.36363636363637,58.83636363636363,272.90909090909093,2.5454545454545454,53.0,280.8181818181818,5.1818181818181825,2.909090909090909,5.454545454545454,5.454545454545454,100.0,1.6363636363636365,2.090909090909091,81.97272727272728,10.363636363636363,0.6363636363636364,0.7272727272727273,1.3636363636363635
Michigan State,Michigan,2016-10-29,2016-17,1,0,23,32,55,L,-9,Regular,8,17.428571428571427,30.714285714285715,55.5,237.0,2.0,38.285714285714285,180.85714285714286,4.585714285714286,0.8571428571428571,2.4285714285714284,2.4285714285714284,100.0,1.2857142857142858,1.8571428571428572,64.28571428571429,6.285714285714286,0.7142857142857143,0.8571428571428571,1.5714285714285714,10.2,4.333333333333333,5.866666666666666,17.88888888888889,29.0,60.544444444444444,231.0,1.4444444444444444,43.77777777777778,174.0,3.9555555555555557,2.3333333333333335,4.0,4.0,100.0,1.7777777777777777,2.3333333333333335,81.47777777777777,9.333333333333334,0.4444444444444444,0.5555555555555556,1.0
Missouri,Kentucky,2016-10-29,2016-17,1,0,21,35,56,L,-14,Regular,8,22.428571428571427,38.42857142857143,58.58571428571429,318.85714285714283,2.4285714285714284,45.285714285714285,234.0,5.0,2.4285714285714284,4.428571428571429,5.0,88.7,0.7142857142857143,1.4285714285714286,57.142857142857146,6.571428571428571,1.1428571428571428,1.0,2.142857142857143,26.0,26.0,0.0,12.777777777777779,25.22222222222222,49.25555555555555,175.22222222222223,0.8888888888888888,45.888888888888886,246.0,5.188888888888889,2.111111111111111,2.6666666666666665,2.6666666666666665,100.0,1.5555555555555556,1.8888888888888888,75.55555555555556,7.333333333333333,1.1111111111111112,1.0,2.111111111111111
Notre Dame,Miami (FL),2016-10-29,2016-17,1,0,30,27,57,W,3,Regular,8,19.75,33.625,58.775,276.875,2.375,37.875,179.5,4.75,1.75,4.0,4.125,97.5,1.125,1.625,64.5875,7.375,0.625,0.75,1.375,16.0,17.0,-1.0,20.545454545454547,33.90909090909091,60.390909090909076,276.45454545454544,2.0,34.0,161.63636363636363,4.618181818181818,2.0,4.0,4.181818181818182,90.9090909090909,1.8181818181818181,2.272727272727273,77.2818181818182,9.454545454545455,0.2727272727272727,0.6363636363636364,0.9090909090909091
Ohio State,Northwestern,2016-10-29,2016-17,1,0,24,20,44,W,4,Regular,8,19.0,30.636363636363637,60.63636363636363,203.36363636363637,1.7272727272727273,45.90909090909091,249.1818181818182,5.3909090909090915,2.727272727272727,4.7272727272727275,4.909090909090909,94.31818181818181,1.5454545454545454,1.8181818181818181,90.9090909090909,9.363636363636363,0.36363636363636365,0.36363636363636365,0.7272727272727273,26.0,26.0,0.0,22.0,38.22222222222222,58.166666666666664,257.3333333333333,2.111111111111111,41.0,165.33333333333334,4.033333333333333,1.4444444444444444,3.5555555555555554,3.6666666666666665,94.44444444444444,0.8888888888888888,1.2222222222222223,72.22222222222223,6.222222222222222,0.2222222222222222,1.0,1.2222222222222223
Louisiana Tech,Rice,2016-10-29,2016-17,1,0,61,16,77,W,45,Regular,9,26.333333333333332,40.083333333333336,65.86666666666666,367.0833333333333,3.0,29.833333333333332,143.91666666666666,4.458333333333334,2.1666666666666665,5.5,5.583333333333333,98.95833333333333,1.8333333333333333,2.25,79.16666666666667,11.0,0.4166666666666667,0.6666666666666666,1.0833333333333333,26.0,26.0,0.0,20.375,36.5,55.900000000000006,199.875,0.875,43.375,182.375,4.2124999999999995,1.875,2.125,2.375,91.6625,0.875,1.375,68.75,4.75,0.875,0.875,1.75
Oklahoma State,West Virginia,2016-10-29,2016-17,1,0,37,20,57,W,17,Regular,8,21.90909090909091,35.63636363636363,61.67272727272728,318.27272727272725,2.0,38.81818181818182,172.63636363636363,4.281818181818182,2.4545454545454546,4.363636363636363,4.454545454545454,98.48181818181818,1.6363636363636365,2.1818181818181817,76.51818181818182,9.272727272727273,0.7272727272727273,0.18181818181818182,0.9090909090909091,14.75,14.9,-0.15000000000000036,19.555555555555557,32.55555555555556,59.92222222222222,260.55555555555554,2.0,45.666666666666664,229.44444444444446,4.944444444444445,1.6666666666666667,3.6666666666666665,3.6666666666666665,100.0,1.7777777777777777,2.6666666666666665,66.67777777777776,9.0,0.5555555555555556,1.0,1.5555555555555556
Northern Illinois,Bowling Green State,2016-11-01,2016-17,1,0,45,20,65,W,25,Regular,9,19.1,32.2,58.529999999999994,224.8,1.4,46.7,250.8,5.420000000000001,2.6,3.8,3.9,98.0,1.0,1.7,66.66,6.8,0.4,1.0,1.4,26.0,26.0,0.0,20.5,38.375,53.3125,233.625,1.5,39.125,148.75,3.5,1.375,2.625,3.0,88.55000000000001,1.0,1.375,68.75,5.625,0.625,2.0,2.625
Ball State,Western Michigan,2016-11-01,2016-17,1,0,20,52,72,L,-32,Regular,9,21.5,35.5,59.78000000000001,218.3,1.0,44.6,232.5,5.180000000000001,2.0,2.9,2.9,100.0,1.5,1.9,81.67,7.4,0.6,1.1,1.7,26.0,20.2,5.800000000000001,19.454545454545453,27.545454545454547,69.00000000000001,256.1818181818182,2.1818181818181817,44.36363636363637,225.1818181818182,5.027272727272727,2.5454545454545454,4.7272727272727275,4.909090909090909,93.93636363636364,1.2727272727272727,1.7272727272727273,71.97272727272728,8.545454545454545,0.36363636363636365,0.18181818181818182,0.5454545454545454
Akron,Toledo,2016-11-02,2016-17,1,0,17,48,65,L,-31,Regular,10,17.714285714285715,32.857142857142854,53.1,261.14285714285717,1.8571428571428572,32.285714285714285,129.71428571428572,4.114285714285714,1.1428571428571428,3.4285714285714284,3.5714285714285716,98.41428571428571,1.2857142857142858,1.2857142857142858,100.0,7.285714285714286,0.8571428571428571,1.5714285714285714,2.4285714285714284,26.0,26.0,0.0,23.555555555555557,34.666666666666664,67.1888888888889,350.1111111111111,3.6666666666666665,40.0,193.55555555555554,4.800000000000001,1.1111111111111112,4.777777777777778,4.777777777777778,100.0,1.4444444444444444,2.0,72.22222222222223,9.11111111111111,0.4444444444444444,0.6666666666666666,1.1111111111111112
Iowa State,Oklahoma,2016-11-03,2016-17,1,0,24,34,58,L,-10,Regular,9,20.875,34.75,61.775000000000006,280.25,2.0,37.625,184.25,4.9625,1.75,3.5,3.625,93.75,1.625,1.625,100.0,8.375,0.625,0.625,1.25,26.0,12.0,14.0,22.3,30.8,72.39000000000001,339.8,3.5,42.7,226.8,5.17,2.0,5.3,5.4,98.75,1.1,1.5,81.67,8.6,0.8,0.7,1.5
Ohio,Buffalo,2016-11-03,2016-17,1,0,34,10,44,W,24,Regular,10,18.181818181818183,34.18181818181818,52.59090909090909,230.54545454545453,1.7272727272727273,39.0,162.8181818181818,3.9272727272727277,1.1818181818181819,2.5454545454545454,2.8181818181818183,91.67272727272729,2.3636363636363638,2.8181818181818183,82.27272727272727,9.636363636363637,0.9090909090909091,0.9090909090909091,1.8181818181818181,3.4,26.0,-22.6,18.125,34.375,50.512499999999996,211.0,1.125,39.5,185.375,4.625,1.25,2.375,2.5,95.8375,1.25,2.125,53.125,6.125,0.5,0.875,1.375
Colorado,UCLA,2016-11-03,2016-17,1,0,20,10,30,W,10,Regular,9,20.454545454545453,33.72727272727273,60.00909090909091,252.36363636363637,1.5454545454545454,45.36363636363637,188.8181818181818,3.9818181818181815,1.9090909090909092,3.4545454545454546,3.727272727272727,94.39090909090909,1.2727272727272727,2.0,64.39999999999999,7.2727272727272725,0.6363636363636364,0.8181818181818182,1.4545454545454546,14.75,24.0,-9.25,22.5,41.5,54.120000000000005,300.9,1.8,28.0,74.9,2.65,0.8,2.7,2.7,100.0,1.3,2.2,65.0,6.6,0.6,1.4,2.0
Georgia State,Arkansas State,2016-11-03,2016-17,1,0,16,31,47,L,-15,Regular,9,17.666666666666668,31.444444444444443,55.88888888888889,247.33333333333334,1.4444444444444444,29.11111111111111,94.44444444444444,3.0222222222222217,1.0,2.2222222222222223,2.6666666666666665,80.55555555555556,0.8888888888888888,1.6666666666666667,50.0,4.888888888888889,0.6666666666666666,0.8888888888888888,1.5555555555555556,26.0,26.0,0.0,16.545454545454547,29.0,57.718181818181826,234.0909090909091,1.7272727272727273,39.36363636363637,131.63636363636363,3.190909090909091,1.3636363636363635,3.090909090909091,3.5454545454545454,90.51818181818182,1.0,1.4545454545454546,71.2090909090909,6.090909090909091,0.7272727272727273,0.7272727272727273,1.4545454545454546
Boise State,San Jose State,2016-11-04,2016-17,1,0,45,31,76,W,14,Regular,9,17.0,29.0,59.17142857142858,282.85714285714283,1.8571428571428572,39.0,203.28571428571428,5.028571428571428,2.7142857142857144,4.857142857142857,4.857142857142857,100.0,0.8571428571428571,1.2857142857142858,71.42857142857143,7.428571428571429,1.0,0.7142857142857143,1.7142857142857142,18.5,26.0,-7.5,19.0,32.77777777777778,57.57777777777778,238.66666666666666,1.6666666666666667,37.666666666666664,138.66666666666666,3.7222222222222223,0.8888888888888888,2.2222222222222223,2.4444444444444446,95.36666666666666,1.5555555555555556,1.7777777777777777,83.33333333333333,6.888888888888889,0.5555555555555556,1.6666666666666667,2.2222222222222223
Miami (OH),Central Michigan,2016-11-04,2016-17,1,0,37,17,54,W,20,Regular,10,16.272727272727273,27.363636363636363,58.66363636363636,238.0,2.272727272727273,36.90909090909091,137.72727272727272,3.627272727272727,0.5454545454545454,2.4545454545454546,2.909090909090909,88.18181818181819,1.0,1.4545454545454546,68.18181818181819,5.454545454545454,0.9090909090909091,0.45454545454545453,1.3636363636363635,26.0,26.0,0.0,22.0,37.0,60.09166666666667,279.3333333333333,1.8333333333333333,30.75,104.33333333333333,3.316666666666666,1.0833333333333333,2.9166666666666665,3.0,97.91666666666667,0.6666666666666666,1.4166666666666667,58.333333333333336,4.916666666666667,0.6666666666666666,1.1666666666666667,1.8333333333333333
Wyoming,Utah State,2016-11-05,2016-17,1,0,52,28,80,W,24,Regular,9,14.9,27.5,54.89,238.1,2.1,43.9,204.8,4.529999999999999,2.1,4.5,4.5,100.0,1.2,1.9,68.33,8.1,0.6,1.3,1.9,26.0,26.0,0.0,18.9,33.0,56.9,203.0,0.8,35.3,185.1,4.779999999999999,2.2,3.1,3.1,100.0,1.2,1.7,67.5,6.7,0.5,0.7,1.2
Auburn,Vanderbilt,2016-11-05,2016-17,1,0,23,16,39,W,7,Regular,9,15.222222222222221,23.11111111111111,67.6,191.88888888888889,1.2222222222222223,53.44444444444444,293.0,5.311111111111111,2.7777777777777777,3.888888888888889,3.888888888888889,100.0,2.0,2.3333333333333335,82.41111111111111,9.88888888888889,0.7777777777777778,0.4444444444444444,1.2222222222222223,14.625,26.0,-11.375,16.181818181818183,30.09090909090909,53.31818181818182,198.0,0.7272727272727273,39.09090909090909,173.27272727272728,4.354545454545455,2.3636363636363638,3.1818181818181817,3.1818181818181817,100.0,1.1818181818181819,1.5454545454545454,78.7909090909091,6.7272727272727275,0.2727272727272727,0.7272727272727273,1.0
